2.808077568825514732e+02,4.245007191184840849e+02
6.340939825537850183e-03,1.532592484393029281e+03
8.528013127588084173e-05,9.967828248000855096e-01
2.802357003933941542e+02,4.300496344303174396e+02
4.711411896212947480e-04,1.535951620659114496e+03
5.251679086197850584e-06,9.962659641454795212e-01
2.791640850858310046e+02,4.357879294494229043e+02
7.578750709520283221e-03,1.554011441540785427e+03
7.922523588922173127e-05,9.916322622235967943e-01
2.795104427333274089e+02,4.373574292813931947e+02
1.351367655731290987e-02,1.527788379215535542e+03
5.135563080900428038e-05,9.966993915398721926e-01
2.822731081602716472e+02,4.393321998191591433e+02
1.323290642367767195e-02,1.536366913589313071e+03
8.747469996836190103e-05,9.928824605542402315e-01
2.858628449067040265e+02,4.425472990176299959e+02
8.683277783301025267e-04,2.597540877309193547e+03
2.898950453460170706e+02,4.494500091983715606e+02
2.036817782189192724e-02,2.179373322384903531e+03
2.860139343457016707e+02,4.439877876774318111e+02
1.072088737246895164e-02,1.810129121522996002e+03
2.908474697872484853e+02,4.484103726738905493e+02
4.577154043308902416e-03,1.710337776407502588e+03
2.812159057178907915e+02,4.476020821342837621e+02
7.769567114357234412e-03,1.524521003858205859e+03
5.089295389630376981e-05,9.965473897581437202e-01
2.798498466690397208e+02,4.449576870244976021e+02
1.271165639128521256e-03,1.503245040270972140e+03
6.453273146880934917e-05,9.992857766611210613e-01
2.801083111399263998e+02,4.463065244969611740e+02
8.708641772838780423e-03,1.539497061608347394e+03
5.969270302965999040e-05,9.968906771914984866e-01
2.798206854074110197e+02,4.474945483396524537e+02
2.263178884449562438e-03,1.496294584890532860e+03
7.888244997114029892e-05,9.948739839369932225e-01
2.794447263990306851e+02,4.468565444184638977e+02
4.767870081908178164e-04,1.525411081014857473e+03
3.816060805964088110e-05,9.993186710201261702e-01
2.820564378211525991e+02,4.492309205271956785e+02
5.955096048136775816e-04,1.556711043218609575e+03
2.825591589947956095e+02,4.498466754147773941e+02
5.787280924272135071e-03,1.545849971009720321e+03
2.821211991528273870e+02,4.455040794957049570e+02
1.964730262119614677e-03,1.550324237036458953e+03
2.828132743824475028e+02,4.483739209825868102e+02
9.552254619070282273e-04,1.926946506562207105e+03
2.808950844652796945e+02,4.480650794783309721e+02
5.362968217888203215e-03,1.510194813312953784e+03
2.351685808156248254e-04,9.920308680592099249e-01
2.799093617338716058e+02,4.466395702484853132e+02
8.511082177824907252e-03,1.467496757854411044e+03
1.829901228004619349e-06,9.950362212549717089e-01
2.802274100257654368e+02,4.479742321240249225e+02
1.429178159900205448e-02,1.533252065888172638e+03
1.740115639118922639e-04,9.908030089309578514e-01
2.801049702421639154e+02,4.478573246112521247e+02
4.130202283124263102e-03,1.389108911938996698e+03
3.638287209956408085e-04,9.935364668107707908e-01
2.801890966806730603e+02,4.483157487512468720e+02
5.637468556352225220e-03,1.517409171098659272e+03
3.736291169586284343e-04,9.983437717509414666e-01
2.815102697806735819e+02,4.498933685330017056e+02
4.959704108273376919e-03,1.548384451565250856e+03
2.813428914251562105e+02,4.495625842127026885e+02
2.982428038905615784e-03,1.548454588162873733e+03
2.815477717042419954e+02,4.464622294784148266e+02
3.819797133403861084e-03,1.549387518297645784e+03
2.815589950385289058e+02,4.485856516359364718e+02
1.250877892382199971e-02,1.546980082666202406e+03
2.808872188504167298e+02,4.483379424056172411e+02
1.767040237584151935e-02,1.472351653866277047e+03
2.854958441288037250e-04,9.919789716421923975e-01
2.802274485197954732e+02,4.476040273674128116e+02
5.416827888784064501e-03,1.403355548573653778e+03
5.609507654137455086e-06,9.908094681009013138e-01
2.797729844749034669e+02,4.488848358097563960e+02
1.332539125409443193e-02,1.498005044016829970e+03
1.686235205591110500e-04,9.933589642079369009e-01
2.796987079242243794e+02,4.482222265531472090e+02
1.235720229883383037e-02,1.245501245195913043e+03
7.015335243890052344e-05,9.931279611692341858e-01
2.800702517473823150e+02,4.481230774881078105e+02
1.319847267185512985e-02,1.512219951698779369e+03
9.205456168708989897e-06,9.927471397963836264e-01
2.813203560912086800e+02,4.490401980216104221e+02
1.955958433319192336e-02,1.548420627509678070e+03
2.809792402973977232e+02,4.499714376011864942e+02
1.025757869411477298e-04,1.549569225657605330e+03
2.812479998290924641e+02,4.482833415097541661e+02
1.406087070612851812e-03,1.546058138514629491e+03
2.814249556491319595e+02,4.483721774302101721e+02
6.032549845086830273e-03,1.550665429669626747e+03
2.805341955193037506e+02,4.487333018585072750e+02
7.924222110621052112e-03,1.387815823601983084e+03
1.419491647887777491e-04,9.955287913061680038e-01
2.794455099504032773e+02,4.487665640966720844e+02
2.580131483646855295e-02,1.300376004470679845e+03
1.133983112327180247e-05,9.890702550174894636e-01
2.800293130095090532e+02,4.491628778547774345e+02
1.523132780988020307e-03,1.421636717416993633e+03
1.067536585955724729e-04,9.962865088317583995e-01
2.795345129013363135e+02,4.488340367201365666e+02
2.075046666543430354e-03,1.132894765506493968e+03
2.509938431208527296e-04,9.985299683479610389e-01
2.810266869687471853e+02,4.484498492128649900e+02
1.217402140606885577e-02,1.492414248532485090e+03
3.977447484571644694e-04,9.835437441470146203e-01
2.812301871055591960e+02,4.493378985371132330e+02
4.437887611225753122e-04,1.549137927502159300e+03
2.809260914762278958e+02,4.499979121526604899e+02
2.877351969893352651e-02,1.547992530395143149e+03
2.812852717893971430e+02,4.480283570277571812e+02
6.169980849943801360e-03,1.546856898817783758e+03
2.811622737012394850e+02,4.484359965843677855e+02
4.660763208842830241e-03,1.549410835423171875e+03
